temperature,city,pression,date
270.13, Grenoble,1026,2024-12-24 11:24:03
280.98, Marseille,1019,2024-12-24 11:24:03
276.33, Lyon,1029,2024-12-24 11:24:03
264.93,Montreal,1022,2024-12-24 11:24:03
272.24,New York,1026,2024-12-24 11:24:03
304.19,Conakry,1012,2024-12-24 11:24:03
297.22,Dakar,1015,2024-12-24 11:24:03
282.14,Toulouse,1029,2024-12-24 11:23:04
284.11, Nantes,1030,2024-12-24 11:23:04
270.13, Grenoble,1026,2024-12-24 11:23:04
280.98, Marseille,1019,2024-12-24 11:23:04
276.33, Lyon,1029,2024-12-24 11:23:04
264.93,Montreal,1022,2024-12-24 11:23:04
272.24,New York,1026,2024-12-24 11:23:04
304.19,Conakry,1012,2024-12-24 11:23:04
297.22,Dakar,1015,2024-12-24 11:23:04
282.14,Toulouse,1029,2024-12-24 11:22:03
284.11, Nantes,1030,2024-12-24 11:22:03
270.13, Grenoble,1026,2024-12-24 11:22:03
280.98, Marseille,1019,2024-12-24 11:22:03
276.33, Lyon,1029,2024-12-24 11:22:03
264.93,Montreal,1022,2024-12-24 11:22:03
272.24,New York,1026,2024-12-24 11:22:03
304.19,Conakry,1012,2024-12-24 11:22:03
297.22,Dakar,1015,2024-12-24 11:22:03
282.14,Toulouse,1029,2024-12-24 11:21:04
284.11, Nantes,1030,2024-12-24 11:21:04
270.13, Grenoble,1026,2024-12-24 11:21:04
280.98, Marseille,1019,2024-12-24 11:21:04
276.33, Lyon,1029,2024-12-24 11:21:04
264.93,Montreal,1022,2024-12-24 11:21:04
272.24,New York,1026,2024-12-24 11:21:04
304.19,Conakry,1012,2024-12-24 11:21:04
297.22,Dakar,1015,2024-12-24 11:21:04
282.14,Toulouse,1029,2024-12-24 11:20:18
284.11, Nantes,1030,2024-12-24 11:20:18
270.13, Grenoble,1026,2024-12-24 11:20:18
280.98, Marseille,1019,2024-12-24 11:20:18
276.33, Lyon,1029,2024-12-24 11:20:18
264.93,Montreal,1022,2024-12-24 11:20:18
272.24,New York,1026,2024-12-24 11:20:18
304.19,Conakry,1012,2024-12-24 11:20:18
297.22,Dakar,1015,2024-12-24 11:20:18
282.14,Toulouse,1029,2024-12-24 11:13:04
284.11, Nantes,1030,2024-12-24 11:13:04
270.13, Grenoble,1026,2024-12-24 11:13:04
280.86, Marseille,1019,2024-12-24 11:13:04
276.33, Lyon,1029,2024-12-24 11:13:04
264.72,Montreal,1022,2024-12-24 11:13:04
272.24,New York,1026,2024-12-24 11:13:04
304.19,Conakry,1012,2024-12-24 11:13:04
295.85,Dakar,1015,2024-12-24 11:13:04
282.14,Toulouse,1029,2024-12-24 11:12:03
284.11, Nantes,1030,2024-12-24 11:12:03
270.13, Grenoble,1026,2024-12-24 11:12:03
280.86, Marseille,1019,2024-12-24 11:12:03
276.33, Lyon,1029,2024-12-24 11:12:03
264.72,Montreal,1022,2024-12-24 11:12:03
272.21,New York,1026,2024-12-24 11:12:03
300.84,Conakry,1012,2024-12-24 11:12:03
295.85,Dakar,1015,2024-12-24 11:12:03
282.14,Toulouse,1029,2024-12-24 11:11:03
284.11, Nantes,1030,2024-12-24 11:11:03
270.13, Grenoble,1026,2024-12-24 11:11:03
280.86, Marseille,1019,2024-12-24 11:11:03
276.33, Lyon,1029,2024-12-24 11:11:03
264.72,Montreal,1022,2024-12-24 11:11:03
272.21,New York,1026,2024-12-24 11:11:03
300.84,Conakry,1012,2024-12-24 11:11:03
295.85,Dakar,1015,2024-12-24 11:11:03
282.14,Toulouse,1029,2024-12-24 11:10:03
284.11, Nantes,1030,2024-12-24 11:10:03
270.13, Grenoble,1026,2024-12-24 11:10:03
280.86, Marseille,1019,2024-12-24 11:10:03
276.33, Lyon,1029,2024-12-24 11:10:03
264.72,Montreal,1022,2024-12-24 11:10:03
272.21,New York,1026,2024-12-24 11:10:03
300.84,Conakry,1012,2024-12-24 11:10:03
295.85,Dakar,1015,2024-12-24 11:10:03
282.14,Toulouse,1029,2024-12-24 11:09:03
284.11, Nantes,1030,2024-12-24 11:09:03
270.13, Grenoble,1026,2024-12-24 11:09:03
280.86, Marseille,1019,2024-12-24 11:09:03
276.33, Lyon,1029,2024-12-24 11:09:03
264.72,Montreal,1022,2024-12-24 11:09:03
272.21,New York,1026,2024-12-24 11:09:03
300.84,Conakry,1012,2024-12-24 11:09:03
295.85,Dakar,1015,2024-12-24 11:09:03
282.14,Toulouse,1029,2024-12-24 10:43:03
283.11, Nantes,1030,2024-12-24 10:43:03
270.13, Grenoble,1026,2024-12-24 10:43:03
280.31, Marseille,1019,2024-12-24 10:43:03
275.78, Lyon,1029,2024-12-24 10:43:03
265.38,Montreal,1022,2024-12-24 10:43:03
271.94,New York,1026,2024-12-24 10:43:03
303.19,Conakry,1012,2024-12-24 10:43:03
295.22,Dakar,1015,2024-12-24 10:43:03
282.14,Toulouse,1029,2024-12-24 10:42:15
283.11, Nantes,1030,2024-12-24 10:42:15
270.13, Grenoble,1026,2024-12-24 10:42:15
280.31, Marseille,1019,2024-12-24 10:42:15
275.78, Lyon,1029,2024-12-24 10:42:15
265.38,Montreal,1022,2024-12-24 10:42:15
271.94,New York,1026,2024-12-24 10:42:15
303.19,Conakry,1012,2024-12-24 10:42:15
295.22,Dakar,1015,2024-12-24 10:42:15
282.14,Toulouse,1029,2024-12-24 10:42:03
283.11, Nantes,1030,2024-12-24 10:42:03
270.13, Grenoble,1026,2024-12-24 10:42:03
280.31, Marseille,1019,2024-12-24 10:42:03
275.78, Lyon,1029,2024-12-24 10:42:03
265.38,Montreal,1022,2024-12-24 10:42:03
271.94,New York,1026,2024-12-24 10:42:03
303.19,Conakry,1012,2024-12-24 10:42:03
295.22,Dakar,1015,2024-12-24 10:42:03
282.14,Toulouse,1029,2024-12-24 10:41:03
283.11, Nantes,1030,2024-12-24 10:41:03
270.13, Grenoble,1026,2024-12-24 10:41:03
280.31, Marseille,1019,2024-12-24 10:41:03
275.78, Lyon,1029,2024-12-24 10:41:03
265.38,Montreal,1022,2024-12-24 10:41:03
271.94,New York,1026,2024-12-24 10:41:03
303.19,Conakry,1012,2024-12-24 10:41:03
295.22,Dakar,1015,2024-12-24 10:41:03
282.14,Toulouse,1029,2024-12-24 10:40:02
283.11, Nantes,1030,2024-12-24 10:40:02
270.13, Grenoble,1026,2024-12-24 10:40:02
280.31, Marseille,1019,2024-12-24 10:40:02
275.78, Lyon,1029,2024-12-24 10:40:02
265.38,Montreal,1022,2024-12-24 10:40:02
272.02,New York,1027,2024-12-24 10:40:02
303.19,Conakry,1012,2024-12-24 10:40:02
295.22,Dakar,1015,2024-12-24 10:40:02
282.14,Toulouse,1029,2024-12-24 10:39:03
283.11, Nantes,1030,2024-12-24 10:39:03
270.13, Grenoble,1026,2024-12-24 10:39:03
280.31, Marseille,1019,2024-12-24 10:39:03
275.78, Lyon,1029,2024-12-24 10:39:03
265.38,Montreal,1022,2024-12-24 10:39:03
272.02,New York,1026,2024-12-24 10:39:03
303.19,Conakry,1012,2024-12-24 10:39:03
295.22,Dakar,1015,2024-12-24 10:39:03
282.14,Toulouse,1029,2024-12-24 10:38:02
283.11, Nantes,1030,2024-12-24 10:38:02
270.13, Grenoble,1026,2024-12-24 10:38:02
280.31, Marseille,1019,2024-12-24 10:38:02
275.78, Lyon,1029,2024-12-24 10:38:02
265.38,Montreal,1022,2024-12-24 10:38:02
272.02,New York,1027,2024-12-24 10:38:02
303.19,Conakry,1012,2024-12-24 10:38:02
295.22,Dakar,1015,2024-12-24 10:38:02
282.14,Toulouse,1029,2024-12-24 10:37:03
283.11, Nantes,1030,2024-12-24 10:37:03
270.13, Grenoble,1026,2024-12-24 10:37:03
280.31, Marseille,1019,2024-12-24 10:37:03
275.78, Lyon,1029,2024-12-24 10:37:03
265.38,Montreal,1022,2024-12-24 10:37:03
272.02,New York,1027,2024-12-24 10:37:03
303.19,Conakry,1012,2024-12-24 10:37:03
295.22,Dakar,1015,2024-12-24 10:37:03
282.14,Toulouse,1029,2024-12-24 10:36:12
283.11, Nantes,1030,2024-12-24 10:36:12
270.13, Grenoble,1026,2024-12-24 10:36:12
280.31, Marseille,1019,2024-12-24 10:36:12
275.78, Lyon,1029,2024-12-24 10:36:12
265.38,Montreal,1022,2024-12-24 10:36:12
272.02,New York,1027,2024-12-24 10:36:12
303.19,Conakry,1012,2024-12-24 10:36:12
295.22,Dakar,1015,2024-12-24 10:36:12
279.14,Toulouse,1030,2024-12-23 17:30:03
280.11, Nantes,1029,2024-12-23 17:30:03
267.91, Grenoble,1021,2024-12-23 17:30:03
279.32, Marseille,1014,2024-12-23 17:30:03
275.1, Lyon,1024,2024-12-23 17:30:03
263.24,Montreal,1033,2024-12-23 17:30:03
268.05,New York,1037,2024-12-23 17:30:03
302.19,Conakry,1009,2024-12-23 17:30:03
297.22,Dakar,1011,2024-12-23 17:30:03
279.14,Toulouse,1030,2024-12-23 17:29:04
280.11, Nantes,1029,2024-12-23 17:29:04
267.91, Grenoble,1021,2024-12-23 17:29:04
279.32, Marseille,1014,2024-12-23 17:29:04
275.1, Lyon,1024,2024-12-23 17:29:04
263.24,Montreal,1033,2024-12-23 17:29:04
268.05,New York,1037,2024-12-23 17:29:04
302.19,Conakry,1009,2024-12-23 17:29:04
297.22,Dakar,1011,2024-12-23 17:29:04
279.14,Toulouse,1030,2024-12-23 17:28:04
280.11, Nantes,1029,2024-12-23 17:28:04
267.91, Grenoble,1021,2024-12-23 17:28:04
279.32, Marseille,1014,2024-12-23 17:28:04
275.1, Lyon,1024,2024-12-23 17:28:04
263.24,Montreal,1033,2024-12-23 17:28:04
268.05,New York,1037,2024-12-23 17:28:04
302.19,Conakry,1009,2024-12-23 17:28:04
297.22,Dakar,1011,2024-12-23 17:28:04
279.14,Toulouse,1030,2024-12-23 17:27:03
280.11, Nantes,1029,2024-12-23 17:27:03
267.91, Grenoble,1021,2024-12-23 17:27:03
279.32, Marseille,1014,2024-12-23 17:27:03
275.1, Lyon,1024,2024-12-23 17:27:03
263.24,Montreal,1033,2024-12-23 17:27:03
268.05,New York,1037,2024-12-23 17:27:03
302.19,Conakry,1009,2024-12-23 17:27:03
297.22,Dakar,1011,2024-12-23 17:27:03
279.14,Toulouse,1030,2024-12-23 17:26:03
280.11, Nantes,1029,2024-12-23 17:26:03
267.91, Grenoble,1021,2024-12-23 17:26:03
279.32, Marseille,1014,2024-12-23 17:26:03
275.1, Lyon,1024,2024-12-23 17:26:03
263.24,Montreal,1033,2024-12-23 17:26:03
268.05,New York,1037,2024-12-23 17:26:03
302.19,Conakry,1009,2024-12-23 17:26:03
297.22,Dakar,1011,2024-12-23 17:26:03
279.14,Toulouse,1030,2024-12-23 17:25:03
280.11, Nantes,1029,2024-12-23 17:25:03
267.91, Grenoble,1021,2024-12-23 17:25:03
279.32, Marseille,1014,2024-12-23 17:25:03
275.1, Lyon,1024,2024-12-23 17:25:03
263.24,Montreal,1033,2024-12-23 17:25:03
268.05,New York,1037,2024-12-23 17:25:03
302.19,Conakry,1009,2024-12-23 17:25:03
297.22,Dakar,1011,2024-12-23 17:25:03
279.14,Toulouse,1030,2024-12-23 17:24:05
280.11, Nantes,1029,2024-12-23 17:24:05
267.91, Grenoble,1021,2024-12-23 17:24:05
279.32, Marseille,1014,2024-12-23 17:24:05
275.1, Lyon,1024,2024-12-23 17:24:05
263.14,Montreal,1033,2024-12-23 17:24:05
268.02,New York,1037,2024-12-23 17:24:05
302.19,Conakry,1009,2024-12-23 17:24:05
297.22,Dakar,1011,2024-12-23 17:24:05
279.14,Toulouse,1030,2024-12-23 17:23:03
280.11, Nantes,1029,2024-12-23 17:23:03
267.91, Grenoble,1021,2024-12-23 17:23:03
279.32, Marseille,1014,2024-12-23 17:23:03
275.1, Lyon,1024,2024-12-23 17:23:03
263.14,Montreal,1033,2024-12-23 17:23:03
268.02,New York,1037,2024-12-23 17:23:03
302.19,Conakry,1009,2024-12-23 17:23:03
297.22,Dakar,1011,2024-12-23 17:23:03
279.14,Toulouse,1030,2024-12-23 17:22:05
280.11, Nantes,1029,2024-12-23 17:22:05
267.91, Grenoble,1021,2024-12-23 17:22:05
279.32, Marseille,1014,2024-12-23 17:22:05
275.1, Lyon,1024,2024-12-23 17:22:05
263.14,Montreal,1033,2024-12-23 17:22:05
268.02,New York,1037,2024-12-23 17:22:05
302.19,Conakry,1009,2024-12-23 17:22:05
297.22,Dakar,1011,2024-12-23 17:22:05
279.14,Toulouse,1030,2024-12-23 17:21:03
280.11, Nantes,1029,2024-12-23 17:21:03
267.91, Grenoble,1021,2024-12-23 17:21:03
279.32, Marseille,1014,2024-12-23 17:21:03
275.1, Lyon,1024,2024-12-23 17:21:03
263.14,Montreal,1033,2024-12-23 17:21:03
267.92,New York,1037,2024-12-23 17:21:03
302.19,Conakry,1009,2024-12-23 17:21:03
297.22,Dakar,1011,2024-12-23 17:21:03
279.14,Toulouse,1030,2024-12-23 17:20:03
280.11, Nantes,1029,2024-12-23 17:20:03
267.91, Grenoble,1021,2024-12-23 17:20:03
279.32, Marseille,1014,2024-12-23 17:20:03
275.1, Lyon,1024,2024-12-23 17:20:03
263.14,Montreal,1033,2024-12-23 17:20:03
267.92,New York,1037,2024-12-23 17:20:03
302.19,Conakry,1009,2024-12-23 17:20:03
297.22,Dakar,1011,2024-12-23 17:20:03
279.14,Toulouse,1030,2024-12-23 17:19:04
280.11, Nantes,1029,2024-12-23 17:19:04
267.91, Grenoble,1021,2024-12-23 17:19:04
279.32, Marseille,1014,2024-12-23 17:19:04
275.22, Lyon,1024,2024-12-23 17:19:04
263.14,Montreal,1033,2024-12-23 17:19:04
267.96,New York,1037,2024-12-23 17:19:04
302.19,Conakry,1009,2024-12-23 17:19:04
295.55,Dakar,1011,2024-12-23 17:19:04
279.14,Toulouse,1030,2024-12-23 17:18:05
280.11, Nantes,1029,2024-12-23 17:18:05
267.91, Grenoble,1021,2024-12-23 17:18:05
279.32, Marseille,1014,2024-12-23 17:18:05
275.22, Lyon,1024,2024-12-23 17:18:05
263.14,Montreal,1033,2024-12-23 17:18:05
267.96,New York,1037,2024-12-23 17:18:05
302.19,Conakry,1009,2024-12-23 17:18:05
295.55,Dakar,1011,2024-12-23 17:18:05
279.14,Toulouse,1030,2024-12-23 17:17:04
280.11, Nantes,1029,2024-12-23 17:17:04
267.91, Grenoble,1021,2024-12-23 17:17:04
279.32, Marseille,1014,2024-12-23 17:17:04
275.22, Lyon,1024,2024-12-23 17:17:04
263.14,Montreal,1033,2024-12-23 17:17:04
267.96,New York,1037,2024-12-23 17:17:04
301.04,Conakry,1009,2024-12-23 17:17:04
295.55,Dakar,1011,2024-12-23 17:17:04
279.14,Toulouse,1030,2024-12-23 17:16:04
280.11, Nantes,1029,2024-12-23 17:16:04
267.91, Grenoble,1021,2024-12-23 17:16:04
279.32, Marseille,1014,2024-12-23 17:16:04
275.22, Lyon,1024,2024-12-23 17:16:04
263.14,Montreal,1033,2024-12-23 17:16:04
267.96,New York,1037,2024-12-23 17:16:04
301.04,Conakry,1009,2024-12-23 17:16:04
295.55,Dakar,1011,2024-12-23 17:16:04
279.14,Toulouse,1030,2024-12-23 17:15:04
280.11, Nantes,1029,2024-12-23 17:15:04
267.91, Grenoble,1021,2024-12-23 17:15:04
279.32, Marseille,1014,2024-12-23 17:15:04
275.22, Lyon,1024,2024-12-23 17:15:04
262.79,Montreal,1033,2024-12-23 17:15:04
267.96,New York,1037,2024-12-23 17:15:04
301.04,Conakry,1009,2024-12-23 17:15:04
295.55,Dakar,1011,2024-12-23 17:15:04
279.14,Toulouse,1030,2024-12-23 17:14:04
280.11, Nantes,1029,2024-12-23 17:14:04
267.91, Grenoble,1021,2024-12-23 17:14:04
279.32, Marseille,1014,2024-12-23 17:14:04
275.22, Lyon,1024,2024-12-23 17:14:04
262.79,Montreal,1033,2024-12-23 17:14:04
267.96,New York,1037,2024-12-23 17:14:04
301.04,Conakry,1009,2024-12-23 17:14:04
295.55,Dakar,1011,2024-12-23 17:14:04
279.14,Toulouse,1030,2024-12-23 17:13:05
280.11, Nantes,1029,2024-12-23 17:13:05
267.91, Grenoble,1021,2024-12-23 17:13:05
279.32, Marseille,1014,2024-12-23 17:13:05
275.22, Lyon,1024,2024-12-23 17:13:05
262.79,Montreal,1033,2024-12-23 17:13:05
267.96,New York,1037,2024-12-23 17:13:05
301.04,Conakry,1009,2024-12-23 17:13:05
295.55,Dakar,1011,2024-12-23 17:13:05
279.14,Toulouse,1030,2024-12-23 17:12:04
280.11, Nantes,1029,2024-12-23 17:12:04
267.91, Grenoble,1021,2024-12-23 17:12:04
279.32, Marseille,1014,2024-12-23 17:12:04
275.22, Lyon,1024,2024-12-23 17:12:04
262.79,Montreal,1033,2024-12-23 17:12:04
267.96,New York,1037,2024-12-23 17:12:04
301.04,Conakry,1009,2024-12-23 17:12:04
295.55,Dakar,1011,2024-12-23 17:12:04
279.14,Toulouse,1030,2024-12-23 17:11:03
280.11, Nantes,1029,2024-12-23 17:11:03
267.91, Grenoble,1021,2024-12-23 17:11:03
279.32, Marseille,1014,2024-12-23 17:11:03
275.22, Lyon,1024,2024-12-23 17:11:03
262.79,Montreal,1033,2024-12-23 17:11:03
267.33,New York,1037,2024-12-23 17:11:03
301.04,Conakry,1009,2024-12-23 17:11:03
295.55,Dakar,1011,2024-12-23 17:11:03
279.14,Toulouse,1030,2024-12-23 17:10:03
280.11, Nantes,1029,2024-12-23 17:10:03
267.91, Grenoble,1021,2024-12-23 17:10:03
279.32, Marseille,1014,2024-12-23 17:10:03
275.22, Lyon,1024,2024-12-23 17:10:03
262.79,Montreal,1033,2024-12-23 17:10:03
267.33,New York,1037,2024-12-23 17:10:03
301.04,Conakry,1009,2024-12-23 17:10:03
295.55,Dakar,1011,2024-12-23 17:10:03
279.14,Toulouse,1030,2024-12-23 17:09:05
280.11, Nantes,1029,2024-12-23 17:09:05
267.91, Grenoble,1021,2024-12-23 17:09:05
279.32, Marseille,1014,2024-12-23 17:09:05
275.22, Lyon,1024,2024-12-23 17:09:05
262.72,Montreal,1033,2024-12-23 17:09:05
267.87,New York,1037,2024-12-23 17:09:05
302.19,Conakry,1009,2024-12-23 17:09:05
295.55,Dakar,1011,2024-12-23 17:09:05
279.14,Toulouse,1030,2024-12-23 17:08:03
280.11, Nantes,1029,2024-12-23 17:08:03
267.91, Grenoble,1021,2024-12-23 17:08:03
279.32, Marseille,1014,2024-12-23 17:08:03
275.22, Lyon,1024,2024-12-23 17:08:03
262.63,Montreal,1033,2024-12-23 17:08:03
267.56,New York,1037,2024-12-23 17:08:03
302.19,Conakry,1009,2024-12-23 17:08:03
298.22,Dakar,1011,2024-12-23 17:08:03
279.14,Toulouse,1030,2024-12-23 17:07:04
280.11, Nantes,1029,2024-12-23 17:07:04
267.91, Grenoble,1021,2024-12-23 17:07:04
279.32, Marseille,1014,2024-12-23 17:07:04
275.22, Lyon,1024,2024-12-23 17:07:04
262.63,Montreal,1033,2024-12-23 17:07:04
267.56,New York,1037,2024-12-23 17:07:04
302.19,Conakry,1009,2024-12-23 17:07:04
298.22,Dakar,1011,2024-12-23 17:07:04
279.14,Toulouse,1030,2024-12-23 17:06:05
280.11, Nantes,1029,2024-12-23 17:06:05
267.91, Grenoble,1021,2024-12-23 17:06:05
279.32, Marseille,1014,2024-12-23 17:06:05
275.22, Lyon,1024,2024-12-23 17:06:05
262.63,Montreal,1033,2024-12-23 17:06:05
267.56,New York,1037,2024-12-23 17:06:05
302.19,Conakry,1009,2024-12-23 17:06:05
298.22,Dakar,1011,2024-12-23 17:06:05
279.14,Toulouse,1030,2024-12-23 17:05:04
280.11, Nantes,1029,2024-12-23 17:05:04
267.91, Grenoble,1021,2024-12-23 17:05:04
279.32, Marseille,1014,2024-12-23 17:05:04
275.22, Lyon,1024,2024-12-23 17:05:04
262.63,Montreal,1033,2024-12-23 17:05:04
267.56,New York,1037,2024-12-23 17:05:04
302.19,Conakry,1009,2024-12-23 17:05:04
298.22,Dakar,1011,2024-12-23 17:05:04
279.14,Toulouse,1030,2024-12-23 17:04:04
280.11, Nantes,1029,2024-12-23 17:04:04
267.91, Grenoble,1021,2024-12-23 17:04:04
279.32, Marseille,1014,2024-12-23 17:04:04
275.22, Lyon,1024,2024-12-23 17:04:04
262.63,Montreal,1033,2024-12-23 17:04:04
267.56,New York,1037,2024-12-23 17:04:04
302.19,Conakry,1009,2024-12-23 17:04:04
298.22,Dakar,1011,2024-12-23 17:04:04
279.14,Toulouse,1030,2024-12-23 17:03:04
280.11, Nantes,1029,2024-12-23 17:03:04
267.91, Grenoble,1021,2024-12-23 17:03:04
279.32, Marseille,1014,2024-12-23 17:03:04
275.22, Lyon,1024,2024-12-23 17:03:04
262.63,Montreal,1033,2024-12-23 17:03:04
267.56,New York,1037,2024-12-23 17:03:04
302.19,Conakry,1009,2024-12-23 17:03:04
298.22,Dakar,1011,2024-12-23 17:03:04
279.14,Toulouse,1030,2024-12-23 17:02:04
280.11, Nantes,1029,2024-12-23 17:02:04
267.91, Grenoble,1021,2024-12-23 17:02:04
279.32, Marseille,1014,2024-12-23 17:02:04
275.22, Lyon,1024,2024-12-23 17:02:04
262.63,Montreal,1033,2024-12-23 17:02:04
267.56,New York,1037,2024-12-23 17:02:04
302.19,Conakry,1009,2024-12-23 17:02:04
298.22,Dakar,1011,2024-12-23 17:02:04
279.14,Toulouse,1030,2024-12-23 17:01:04
280.11, Nantes,1029,2024-12-23 17:01:04
267.91, Grenoble,1021,2024-12-23 17:01:04
279.32, Marseille,1014,2024-12-23 17:01:04
275.22, Lyon,1024,2024-12-23 17:01:04
262.72,Montreal,1033,2024-12-23 17:01:04
267.35,New York,1037,2024-12-23 17:01:04
302.19,Conakry,1009,2024-12-23 17:01:04
298.22,Dakar,1011,2024-12-23 17:01:04
279.14,Toulouse,1030,2024-12-23 17:00:03
280.11, Nantes,1029,2024-12-23 17:00:03
267.91, Grenoble,1021,2024-12-23 17:00:03
279.32, Marseille,1014,2024-12-23 17:00:03
275.22, Lyon,1024,2024-12-23 17:00:03
262.72,Montreal,1033,2024-12-23 17:00:03
267.35,New York,1037,2024-12-23 17:00:03
302.19,Conakry,1009,2024-12-23 17:00:03
298.22,Dakar,1011,2024-12-23 17:00:03
279.14,Toulouse,1030,2024-12-23 16:59:04
280.11, Nantes,1029,2024-12-23 16:59:04
267.91, Grenoble,1021,2024-12-23 16:59:04
279.32, Marseille,1014,2024-12-23 16:59:04
275.22, Lyon,1024,2024-12-23 16:59:04
262.72,Montreal,1033,2024-12-23 16:59:04
267.35,New York,1037,2024-12-23 16:59:04
302.19,Conakry,1009,2024-12-23 16:59:04
298.22,Dakar,1011,2024-12-23 16:59:04
279.14,Toulouse,1030,2024-12-23 16:58:04
280.11, Nantes,1029,2024-12-23 16:58:04
267.91, Grenoble,1021,2024-12-23 16:58:04
279.32, Marseille,1014,2024-12-23 16:58:04
275.22, Lyon,1024,2024-12-23 16:58:04
262.72,Montreal,1033,2024-12-23 16:58:04
267.35,New York,1037,2024-12-23 16:58:04
302.19,Conakry,1009,2024-12-23 16:58:04
298.22,Dakar,1011,2024-12-23 16:58:04
279.14,Toulouse,1030,2024-12-23 16:57:04
280.11, Nantes,1029,2024-12-23 16:57:04
267.91, Grenoble,1021,2024-12-23 16:57:04
279.32, Marseille,1014,2024-12-23 16:57:04
275.22, Lyon,1024,2024-12-23 16:57:04
262.72,Montreal,1033,2024-12-23 16:57:04
267.35,New York,1037,2024-12-23 16:57:04
302.19,Conakry,1009,2024-12-23 16:57:04
298.22,Dakar,1011,2024-12-23 16:57:04
279.14,Toulouse,1030,2024-12-23 16:56:04
280.11, Nantes,1029,2024-12-23 16:56:04
267.91, Grenoble,1021,2024-12-23 16:56:04
279.32, Marseille,1014,2024-12-23 16:56:04
275.22, Lyon,1024,2024-12-23 16:56:04
262.53,Montreal,1033,2024-12-23 16:56:04
267.35,New York,1037,2024-12-23 16:56:04
302.19,Conakry,1009,2024-12-23 16:56:04
298.22,Dakar,1011,2024-12-23 16:56:04
279.14,Toulouse,1030,2024-12-23 16:55:05
280.11, Nantes,1029,2024-12-23 16:55:05
267.91, Grenoble,1021,2024-12-23 16:55:05
279.32, Marseille,1014,2024-12-23 16:55:05
275.22, Lyon,1024,2024-12-23 16:55:05
262.53,Montreal,1033,2024-12-23 16:55:05
267.35,New York,1037,2024-12-23 16:55:05
302.19,Conakry,1009,2024-12-23 16:55:05
298.22,Dakar,1011,2024-12-23 16:55:05
279.14,Toulouse,1030,2024-12-23 16:54:03
280.11, Nantes,1029,2024-12-23 16:54:03
267.91, Grenoble,1021,2024-12-23 16:54:03
279.32, Marseille,1014,2024-12-23 16:54:03
275.22, Lyon,1024,2024-12-23 16:54:03
262.53,Montreal,1033,2024-12-23 16:54:03
267.4,New York,1037,2024-12-23 16:54:03
301.04,Conakry,1009,2024-12-23 16:54:03
298.22,Dakar,1011,2024-12-23 16:54:03
279.14,Toulouse,1030,2024-12-23 16:53:04
280.11, Nantes,1029,2024-12-23 16:53:04
267.91, Grenoble,1021,2024-12-23 16:53:04
279.32, Marseille,1014,2024-12-23 16:53:04
275.22, Lyon,1024,2024-12-23 16:53:04
262.53,Montreal,1033,2024-12-23 16:53:04
267.4,New York,1037,2024-12-23 16:53:04
301.04,Conakry,1009,2024-12-23 16:53:04
298.22,Dakar,1011,2024-12-23 16:53:04
279.14,Toulouse,1030,2024-12-23 16:52:04
280.11, Nantes,1029,2024-12-23 16:52:04
267.91, Grenoble,1021,2024-12-23 16:52:04
279.32, Marseille,1014,2024-12-23 16:52:04
275.22, Lyon,1024,2024-12-23 16:52:04
262.53,Montreal,1033,2024-12-23 16:52:04
267.4,New York,1037,2024-12-23 16:52:04
301.04,Conakry,1009,2024-12-23 16:52:04
298.22,Dakar,1011,2024-12-23 16:52:04
279.14,Toulouse,1030,2024-12-23 16:51:04
280.11, Nantes,1029,2024-12-23 16:51:04
267.91, Grenoble,1021,2024-12-23 16:51:04
279.32, Marseille,1014,2024-12-23 16:51:04
275.22, Lyon,1024,2024-12-23 16:51:04
262.53,Montreal,1033,2024-12-23 16:51:04
267.1,New York,1037,2024-12-23 16:51:04
301.04,Conakry,1009,2024-12-23 16:51:04
298.22,Dakar,1011,2024-12-23 16:51:04
279.14,Toulouse,1030,2024-12-23 16:50:03
280.11, Nantes,1029,2024-12-23 16:50:03
267.91, Grenoble,1021,2024-12-23 16:50:03
279.32, Marseille,1014,2024-12-23 16:50:03
275.22, Lyon,1024,2024-12-23 16:50:03
262.53,Montreal,1033,2024-12-23 16:50:03
267.1,New York,1037,2024-12-23 16:50:03
301.04,Conakry,1009,2024-12-23 16:50:03
298.22,Dakar,1011,2024-12-23 16:50:03
279.14,Toulouse,1030,2024-12-23 16:49:04
280.11, Nantes,1029,2024-12-23 16:49:04
267.91, Grenoble,1021,2024-12-23 16:49:04
279.44, Marseille,1014,2024-12-23 16:49:04
275.22, Lyon,1024,2024-12-23 16:49:04
262.53,Montreal,1033,2024-12-23 16:49:04
267.22,New York,1037,2024-12-23 16:49:04
301.04,Conakry,1009,2024-12-23 16:49:04
298.22,Dakar,1011,2024-12-23 16:49:04
279.14,Toulouse,1030,2024-12-23 16:48:04
280.11, Nantes,1029,2024-12-23 16:48:04
267.91, Grenoble,1021,2024-12-23 16:48:04
279.44, Marseille,1014,2024-12-23 16:48:04
275.22, Lyon,1024,2024-12-23 16:48:04
262.53,Montreal,1033,2024-12-23 16:48:04
267.22,New York,1037,2024-12-23 16:48:04
301.04,Conakry,1009,2024-12-23 16:48:04
298.22,Dakar,1011,2024-12-23 16:48:04
279.14,Toulouse,1030,2024-12-23 16:47:03
280.11, Nantes,1029,2024-12-23 16:47:03
267.91, Grenoble,1021,2024-12-23 16:47:03
